Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL,source_file
Sentini Flopipes India Private Limited,Short Term Non-Fund Based Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 47.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-sentini-flopipes-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shri Gang Industries and Allied Products Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 22.90 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-shrigang-industries-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sonal Irons Industry Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 82.70 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-sonal-irons-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sonal Vyapar Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 36.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-sonal-vyapar-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sonal Vyapar Private Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 1.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-sonal-vyapar-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sun Paper Mill Limited,Proposed Long Term Bank Facility - Proposed Term Loan,IVR B (INC)(Downgraded),Negative,Rs. 165.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-SPML-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sun Paper Mill Limited,Proposed Long Term Bank Facility - Proposed Term Loan,IVR B (INC)(Downgraded),Negative,Rs. 50.75 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-SPML-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sun Paper Mill Limited,Long Term Fund Based Bank Facility - OCC,IVR B (INC)(Downgraded),Negative,Rs. 4.25 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-SPML-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sun Paper Mill Limited,Short Term Non-Fund Based Bank Facility - Letter of Credit,IVR A4 (INC)(Reaffirmed),Nil,Rs. 15.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-SPML-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Tethys Chem Private Limited,Long Term Instruments/Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 40.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/Pr-Tethys-Chem-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Universal Agency Ramgarh Private Limited,Long-term Bank Facility,IVR BB+ (Assigned),Stable,Rs. 4.50 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Agency-Ramgarh-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Universal Agency Ramgarh Private Limited,Short-term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 28.50 Cr. (including proposed limit of Rs. 0.50 Cr.),"Apr 02, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Agency-Ramgarh-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Utkarsh Sfatik Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 694.00 Cr. (enhanced from Rs. 500.00 Cr.),"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-utkarsh-sfatik-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Viraj Exports Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 2.83 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-VEPL-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Viraj Exports Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 24.00 Cr.,"Apr 02, 2025",https://www.infomerics.com/admin/uploads/pr-VEPL-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Westwell Iron & Steel Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 32.87 Cr. (enhanced from Rs. 27.46 crore),"Apr 02, 2025",https://www.infomerics.com/admin/uploads/Pr-Westwell-Iron-Steel-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Westwell Iron & Steel Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 34.00 Cr. (enhanced from Rs. 17.00 crore),"Apr 02, 2025",https://www.infomerics.com/admin/uploads/Pr-Westwell-Iron-Steel-2apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Adhikar Microfinance Private Limited,Long Term Bank Facilities- Term Loan,IVR D (INC)(Reaffirmed),Nil,Rs. 111.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/PR-Adhikar-Microfinance-01apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Adhikar Microfinance Private Limited,Proposed Long Term Bank Facilities-Term Loans,IVR D (INC)(Reaffirmed),Nil,Rs. 29.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/PR-Adhikar-Microfinance-01apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Alpine Distilleries Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 39.86 Cr. (reduced from Rs. 54.00 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-alpine-distilleries-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhatia Trading Company,Long Term Bank Facilities - Proposed,IVR C+ (INC)(Downgraded),Negative,Rs. 6.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-bhatia-trading-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
C P Arora Engineers Contractors Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 40.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-CPArora-Engineers-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
C P Arora Engineers Contractors Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 10.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-CPArora-Engineers-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Dugar Overseas Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 60.51 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-dugar-overseas-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Dugar Overseas Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 20.15 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-dugar-overseas-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Frontier Knitters Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 57.65 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-frontier-knitters-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Frontier Knitters Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 18.35 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-frontier-knitters-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Globe Line Shipping Services Private Limited,Long Term Facilities,IVR BB (Assigned),Stable,Rs. 30.51 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-globeline-shipping-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
H D Wire Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 184.93 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-hd-wire-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
H D Wire Private Limited,Short Term Bank Facilities,IVR A2 (Upgraded),Nil,Rs. 44.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-hd-wire-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
H D Wire Private Limited,Long Term/Short Term Bank Facilities,IVR BBB+/IVR A2; (Upgraded),Stable/-,Rs. 40.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-hd-wire-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Hartek Power Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 10.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-hartek-power-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Hartek Power Private Limited,Long Term/ Short Term Bank Facilities,IVR BB+/IVR A4+; (INC)(Downgraded),Negative/-,Rs. 61.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-hartek-power-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Intact Transport Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 56.57 Cr. (decreased from Rs. 100.09 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-intact-transport-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Intact Transport Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 30.19 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-intact-transport-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Kamakhya Biofuels Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 365.00 Cr. (enhanced from Rs. 280.00 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-kamakhya-biofuels-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Kamakhya Biofuels Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 20.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-kamakhya-biofuels-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
KK Spun India Limited (KKSIL),Long Term fund-based bank facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 111.36 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-KKSpun-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
KK Spun India Limited (KKSIL),Short Term non-fund- based facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 461.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-KKSpun-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
MFB Geotech Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 97.95 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-MFB-Geotech-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
MFB Geotech Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 8.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-MFB-Geotech-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
MFB Geotech Private Limited,Short Term/Long Term Bank Facilities - Proposed,IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 19.05 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-MFB-Geotech-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
RajkeshariProjects Limited,Long term Bank Facilities- Cash Credit,IVR BBB (Reaffirmed),Stable,Rs. 95.00 Cr. (Enhanced from Rs.50.00 crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-RajkeshariProjects-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
RajkeshariProjects Limited,Short term Bank Facilities- BG,-,Nil,0.00 (Reduced from Rs 15.00 crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-RajkeshariProjects-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
RajkeshariProjects Limited,Proposed Long Term /Short Term Bank Facilities,IVR BBB/ IVR A3+ (Reaffirmed),Stable/-,Rs. 5.00 Cr. (Reduced from Rs 35.00 crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-RajkeshariProjects-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sadbhav Futuretech Limited (Erstwhile Sadbhav Futuretech Private Limited),Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 150.00 Cr. (enhanced from Rs. 55.00 Cr. and including proposed limit of Rs. 55.60 Cr.),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-sadbhav-futuretech-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sadbhav Futuretech Limited (Erstwhile Sadbhav Futuretech Private Limited),Short Term Bank Facility,IVR A3+ (Assigned),Nil,Rs. 25.00 Cr. (Full Proposed),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-sadbhav-futuretech-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sampark Fin Services Private Limited,Long Term Bank Facilities - Term Loan,IVR D (INC)(Reaffirmed),Nil,Rs. 2.84 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-Sampark-FinServices-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Sampark Fin Services Private Limited,Proposed Bank Facilities - Term Loans,IVR D (INC)(Reaffirmed),Nil,Rs. 27.16 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-Sampark-FinServices-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Scan Steels Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 106.93 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-scansteels-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Scan Steels Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 4.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-scansteels-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shapoorji Pallonji and Company Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Negative,Rs. 2256.67 Cr. (Reduced from Rs. 3217.50 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-ShapoorjiPallonji-Company-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Shapoorji Pallonji and Company Private Limited,Long Term/ Short Term Bank Facilities - Fund based (including proposed),IVR BBB/IVR A3+; (Reaffirmed),Negative/-,Rs. 2743.33 Cr. (Enhanced from Rs.1782.50 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-ShapoorjiPallonji-Company-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Shapoorji Pallonji and Company Private Limited,Long Term/ Short Term Bank Facilities - Non fund based (including proposed),IVR BBB/IVR A3+; (Reaffirmed),Negative/-,"Rs. 15,000.00 Cr.","Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-ShapoorjiPallonji-Company-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Shivam Condev Private Limited,Long Term Bank Facilities,IVR BBB+ (Assigned),Positive,Rs. 0.50 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shivam-Condev-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shivam Condev Private Limited,Short Term Bank Facilities,IVR A2 (Assigned),Nil,Rs. 22.72 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shivam-Condev-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shivam Condev Private Limited,Proposed Long Term Bank Facilities,IVR BBB+ (Assigned),Positive,Rs. 10.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shivam-Condev-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shivam Condev Private Limited,Proposed Short Term Bank Facilities,IVR A2 (Assigned),Nil,Rs. 66.78 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/Pr-Shivam-Condev-01apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shree Associates Infraventures Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 31.13 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-shree-associates-infraventures-1appr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shree Associates Infraventures Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 52.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-shree-associates-infraventures-1appr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Shree Associates Infraventures Private Limited,Proposed Long Term/ Short Term Bank Facilities,IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 41.87 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-shree-associates-infraventures-1appr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Sugee Developers Private Limited,Long Term Facilities,IVR BBB (Assigned),Stable,Rs. 222.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-Sugee-Developers-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Tirupati Build-Con Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 43.47 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-tirupati-buildcon-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Tirupati Build-Con Private Limited,Long Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 184.96 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-tirupati-buildcon-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Vijay Engineering & Machinery Company,Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 6.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vijay-engineering-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Vijay Engineering & Machinery Company,Long Term/ Short Term Facilities,IVR BB+/IVR A4+; (INC)(Downgraded),Negative/-,Rs. 3.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vijay-engineering-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Vijay Engineering & Machinery Company,Short Term Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 6.25 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vijay-engineering-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Vikran Engineering Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 140.40 Cr. (decreased from Rs. 140.68 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vikran-engineering-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Vikran Engineering Limited,Long Term /Short Term Bank Facilities,IVR BBB+/IVR A2; (Upgraded),Stable/-,Rs. 280.00 Cr. (increased from Rs. 265.00 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vikran-engineering-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Vikran Engineering Limited,Short Term Bank Facilities,IVR A2 (Upgraded),Nil,Rs. 40.00 Cr. (increased from Rs. 35.00 Crore),"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-vikran-engineering-1apr2025.pdf,infomerics_2025-03-30_2025-04-13.csv
Westin Resins and Polymers Private Limited,Long Term Bank Facilities,IVR BB- (Reaffirmed),Stable,Rs. 19.42 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-westin-resins-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Westin Resins and Polymers Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 5.00 Cr.,"Apr 01, 2025",https://www.infomerics.com/admin/uploads/pr-westin-resins-1apr25.pdf,infomerics_2025-03-30_2025-04-13.csv
Alkameyst Life Private Limited,Issuer,IVR B- (INC)(Downgraded),Negative,-,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Alkameyst-Life-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Athena Global Technologies Limited,Proposed Non-Convertible Debentures (NCDs),Withdrawn,Nil,0.00 (Reduced from Rs.150.00 crore),"Mar 31, 2025",https://www.infomerics.com/admin/uploads/PR-Athena-Global-Tech-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bemco Sleepers Limited,Long Term Bank Facility,IVR C+ (INC)(Downgraded),Negative,Rs. 14.11 Cr.,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-Bemco-Sleeper-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bemco Sleepers Limited,Short Term Facility,IVR A4 (INC)(Reaffirmed),Nil,Rs. 6.11 Cr.,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-Bemco-Sleeper-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Term Loan,IVR BB+ (Reaffirmed),Positive,Rs. 153.07 Cr.,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,0.00,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Cash Credit,IVR BB+ (Reaffirmed),Positive,Rs. 235.00 Cr.,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Cash Credit,Withdrawn,Nil,0.00,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Short Term Bank Facilities - Short Term Loan,Withdrawn,Nil,0.00,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bhairavnath Sugar Works Limited,Proposed Long Term Bank Facilities,IVR BB+ (Reaffirmed),Positive,Rs. 38.93 Cr.,"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhairavnath-sugarworks-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
Bharat Realty Venture Private Limited,Long Term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 485.80 Cr. (Enhanced from Rs. 198.61 Crore),"Mar 31, 2025",https://www.infomerics.com/admin/uploads/pr-bharatrealty-venture-31mar25.pdf,infomerics_2025-03-30_2025-04-13.csv
